order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item,not_shipped,not_delivered,delivery_time
47121,37686,Cancelled,F,2023-04-24 08:44:00+00:00,Not Returned,,,1,True,True,
47212,37758,Cancelled,F,2023-02-11 12:09:00+00:00,Not Returned,,,1,True,True,
47954,38364,Cancelled,F,2023-06-16 07:15:00+00:00,Not Returned,,,2,True,True,
47986,38391,Cancelled,F,2023-04-05 06:51:00+00:00,Not Returned,,,1,True,True,
48297,38617,Cancelled,F,2023-05-23 06:53:00+00:00,Not Returned,,,1,True,True,
48480,38751,Cancelled,F,2023-01-24 08:32:00+00:00,Not Returned,,,3,True,True,
48530,38801,Cancelled,F,2023-03-26 04:08:00+00:00,Not Returned,,,2,True,True,
48595,38844,Cancelled,F,2023-04-24 02:35:00+00:00,Not Returned,,,1,True,True,
48702,38938,Cancelled,F,2023-06-02 18:29:00+00:00,Not Returned,,,3,True,True,
48703,38938,Cancelled,F,2023-01-09 18:29:00+00:00,Not Returned,,,1,True,True,
49070,39228,Cancelled,F,2023-03-20 12:04:00+00:00,Not Returned,,,4,True,True,
49126,39264,Cancelled,F,2023-02-22 12:41:00+00:00,Not Returned,,,1,True,True,
49191,39322,Cancelled,F,2023-01-04 03:06:00+00:00,Not Returned,,,1,True,True,
49338,39432,Cancelled,F,2023-03-12 08:22:00+00:00,Not Returned,,,4,True,True,
49360,39452,Cancelled,F,2023-06-19 08:18:00+00:00,Not Returned,,,3,True,True,
49390,39479,Cancelled,F,2023-05-11 09:47:00+00:00,Not Returned,,,1,True,True,
49446,39525,Cancelled,F,2023-05-22 08:55:00+00:00,Not Returned,,,1,True,True,
49604,39674,Cancelled,F,2023-03-06 07:39:00+00:00,Not Returned,,,1,True,True,
49670,39731,Cancelled,F,2023-04-17 06:23:00+00:00,Not Returned,,,1,True,True,
49841,39868,Cancelled,F,2023-04-22 06:27:00+00:00,Not Returned,,,1,True,True,
50148,40127,Cancelled,F,2023-06-22 03:20:00+00:00,Not Returned,,,1,True,True,
50165,40142,Cancelled,F,2023-01-15 02:38:00+00:00,Not Returned,,,1,True,True,
50203,40169,Cancelled,F,2023-05-05 09:42:00+00:00,Not Returned,,,1,True,True,
50271,40217,Cancelled,F,2023-05-22 14:52:00+00:00,Not Returned,,,1,True,True,
50298,40236,Cancelled,F,2023-05-20 11:02:00+00:00,Not Returned,,,2,True,True,
50309,40244,Cancelled,F,2023-04-12 15:17:00+00:00,Not Returned,,,1,True,True,
50375,40291,Cancelled,F,2023-02-05 01:23:00+00:00,Not Returned,,,1,True,True,
50563,40452,Cancelled,F,2023-06-15 11:10:00+00:00,Not Returned,,,1,True,True,
50653,40512,Cancelled,F,2023-01-01 17:22:00+00:00,Not Returned,,,1,True,True,
51034,40822,Cancelled,F,2023-02-01 06:01:00+00:00,Not Returned,,,1,True,True,
51116,40876,Cancelled,F,2023-04-10 05:26:00+00:00,Not Returned,,,4,True,True,
51251,40978,Cancelled,F,2023-01-18 18:50:00+00:00,Not Returned,,,2,True,True,
51284,41001,Cancelled,F,2023-05-06 05:26:00+00:00,Not Returned,,,1,True,True,
51351,41050,Cancelled,F,2023-03-08 03:09:00+00:00,Not Returned,,,2,True,True,
51359,41060,Cancelled,F,2023-05-09 01:47:00+00:00,Not Returned,,,1,True,True,
51808,41416,Cancelled,F,2023-03-11 01:16:00+00:00,Not Returned,,,4,True,True,
51902,41495,Cancelled,F,2023-06-25 04:50:00+00:00,Not Returned,,,1,True,True,
52219,41742,Cancelled,F,2023-05-23 08:43:00+00:00,Not Returned,,,3,True,True,
52526,41998,Cancelled,F,2023-05-06 11:31:00+00:00,Not Returned,,,2,True,True,
52561,42022,Cancelled,F,2023-05-25 18:53:00+00:00,Not Returned,,,1,True,True,
52636,42080,Cancelled,F,2023-02-03 15:00:00+00:00,Not Returned,,,1,True,True,
53025,42408,Cancelled,F,2023-06-26 07:58:00+00:00,Not Returned,,,1,True,True,
53027,42410,Cancelled,F,2023-04-18 16:36:00+00:00,Not Returned,,,1,True,True,
53094,42468,Cancelled,F,2023-01-30 04:26:00+00:00,Not Returned,,,2,True,True,
53293,42627,Cancelled,F,2023-04-11 00:31:00+00:00,Not Returned,,,4,True,True,
53304,42636,Cancelled,F,2023-01-28 17:35:00+00:00,Not Returned,,,1,True,True,
53307,42636,Cancelled,F,2023-02-24 17:35:00+00:00,Not Returned,,,2,True,True,
53345,42660,Cancelled,F,2023-03-14 17:58:00+00:00,Not Returned,,,1,True,True,
53390,42702,Cancelled,F,2023-02-25 08:53:00+00:00,Not Returned,,,1,True,True,
53555,42852,Cancelled,F,2023-05-30 05:38:00+00:00,Not Returned,,,3,True,True,
53827,43065,Cancelled,F,2023-04-18 15:22:00+00:00,Not Returned,,,1,True,True,
54328,43469,Cancelled,F,2023-02-07 00:10:00+00:00,Not Returned,,,1,True,True,
54471,43582,Cancelled,F,2023-04-08 03:00:00+00:00,Not Returned,,,1,True,True,
54706,43773,Cancelled,F,2023-05-18 05:34:00+00:00,Not Returned,,,1,True,True,
54749,43799,Cancelled,F,2023-02-13 03:24:00+00:00,Not Returned,,,2,True,True,
54789,43831,Cancelled,F,2023-01-27 06:37:00+00:00,Not Returned,,,1,True,True,
54874,43891,Cancelled,F,2023-04-05 03:11:00+00:00,Not Returned,,,2,True,True,
55140,44126,Cancelled,F,2023-05-16 06:49:00+00:00,Not Returned,,,3,True,True,
55387,44330,Cancelled,F,2023-01-01 03:22:00+00:00,Not Returned,,,2,True,True,
55722,44596,Cancelled,F,2023-06-14 17:44:00+00:00,Not Returned,,,2,True,True,
55728,44599,Cancelled,F,2023-06-25 05:45:00+00:00,Not Returned,,,1,True,True,
55764,44627,Cancelled,F,2023-01-11 09:57:00+00:00,Not Returned,,,2,True,True,
55976,44801,Cancelled,F,2023-03-20 17:29:00+00:00,Not Returned,,,2,True,True,
55995,44819,Cancelled,F,2023-05-26 13:15:00+00:00,Not Returned,,,1,True,True,
56151,44937,Cancelled,F,2023-02-21 01:56:00+00:00,Not Returned,,,2,True,True,
56720,45383,Cancelled,F,2023-03-11 15:09:00+00:00,Not Returned,,,1,True,True,
56749,45402,Cancelled,F,2023-06-21 08:49:00+00:00,Not Returned,,,2,True,True,
56881,45508,Cancelled,F,2023-05-25 15:09:00+00:00,Not Returned,,,1,True,True,
57006,45595,Cancelled,F,2023-01-22 12:34:00+00:00,Not Returned,,,2,True,True,
57017,45609,Cancelled,F,2023-03-19 16:05:00+00:00,Not Returned,,,1,True,True,
57143,45715,Cancelled,F,2023-05-27 16:32:00+00:00,Not Returned,,,2,True,True,
57791,46224,Cancelled,F,2023-02-11 13:04:00+00:00,Not Returned,,,2,True,True,
57828,46252,Cancelled,F,2023-01-07 04:34:00+00:00,Not Returned,,,1,True,True,
58799,47060,Cancelled,F,2023-05-13 06:10:00+00:00,Not Returned,,,1,True,True,
58821,47082,Cancelled,F,2023-02-19 02:55:00+00:00,Not Returned,,,1,True,True,
58822,47082,Cancelled,F,2023-01-29 02:55:00+00:00,Not Returned,,,1,True,True,
58937,47165,Cancelled,F,2023-01-09 08:17:00+00:00,Not Returned,,,1,True,True,
58970,47185,Cancelled,F,2023-01-24 06:38:00+00:00,Not Returned,,,1,True,True,
59009,47219,Cancelled,F,2023-05-07 06:03:00+00:00,Not Returned,,,1,True,True,
59239,47383,Cancelled,F,2023-05-21 01:29:00+00:00,Not Returned,,,1,True,True,
59434,47543,Cancelled,F,2023-04-14 09:22:00+00:00,Not Returned,,,1,True,True,
59534,47624,Cancelled,F,2023-04-09 18:14:00+00:00,Not Returned,,,1,True,True,
59585,47662,Cancelled,F,2023-06-08 12:27:00+00:00,Not Returned,,,2,True,True,
60025,48021,Cancelled,F,2023-03-23 06:15:00+00:00,Not Returned,,,1,True,True,
60431,48314,Cancelled,F,2023-03-09 01:41:00+00:00,Not Returned,,,1,True,True,
60473,48345,Cancelled,F,2023-04-30 07:19:00+00:00,Not Returned,,,1,True,True,
60498,48368,Cancelled,F,2023-01-23 06:48:00+00:00,Not Returned,,,4,True,True,
60509,48378,Cancelled,F,2023-06-14 13:56:00+00:00,Not Returned,,,2,True,True,
60699,48518,Cancelled,F,2023-04-01 16:24:00+00:00,Not Returned,,,1,True,True,
60764,48571,Cancelled,F,2023-06-13 03:04:00+00:00,Not Returned,,,1,True,True,
61238,48983,Cancelled,F,2023-04-19 13:43:00+00:00,Not Returned,,,1,True,True,
61323,49043,Cancelled,F,2023-02-06 18:05:00+00:00,Not Returned,,,1,True,True,
61536,49202,Cancelled,F,2023-03-14 12:22:00+00:00,Not Returned,,,1,True,True,
61545,49209,Cancelled,F,2023-02-01 16:39:00+00:00,Not Returned,,,1,True,True,
61559,49223,Cancelled,F,2023-05-06 11:30:00+00:00,Not Returned,,,1,True,True,
61608,49271,Cancelled,F,2023-02-21 07:16:00+00:00,Not Returned,,,4,True,True,
61659,49316,Cancelled,F,2023-03-26 04:27:00+00:00,Not Returned,,,1,True,True,
61665,49320,Cancelled,F,2023-06-04 05:20:00+00:00,Not Returned,,,2,True,True,
61674,49330,Cancelled,F,2023-04-09 09:23:00+00:00,Not Returned,,,2,True,True,
62159,49730,Cancelled,F,2023-02-05 14:47:00+00:00,Not Returned,,,2,True,True,
62197,49764,Cancelled,F,2023-03-28 13:40:00+00:00,Not Returned,,,1,True,True,
62373,49896,Cancelled,F,2023-05-02 06:38:00+00:00,Not Returned,,,4,True,True,
62419,49942,Cancelled,F,2023-04-15 18:00:00+00:00,Not Returned,,,1,True,True,
62471,49983,Cancelled,F,2023-04-01 11:48:00+00:00,Not Returned,,,1,True,True,
62819,50279,Cancelled,F,2023-02-19 11:40:00+00:00,Not Returned,,,1,True,True,
62845,50303,Cancelled,F,2023-02-14 08:29:00+00:00,Not Returned,,,2,True,True,
62898,50343,Cancelled,F,2023-01-18 12:15:00+00:00,Not Returned,,,2,True,True,
62989,50426,Cancelled,F,2023-02-28 02:34:00+00:00,Not Returned,,,2,True,True,
63137,50546,Cancelled,F,2023-06-13 10:47:00+00:00,Not Returned,,,2,True,True,
63251,50638,Cancelled,F,2023-02-23 13:19:00+00:00,Not Returned,,,1,True,True,
63252,50638,Cancelled,F,2023-04-30 13:19:00+00:00,Not Returned,,,1,True,True,
63290,50665,Cancelled,F,2023-06-19 04:50:00+00:00,Not Returned,,,1,True,True,
63443,50781,Cancelled,F,2023-06-24 09:41:00+00:00,Not Returned,,,1,True,True,
63470,50803,Cancelled,F,2023-04-29 16:36:00+00:00,Not Returned,,,1,True,True,
63525,50844,Cancelled,F,2023-03-15 18:01:00+00:00,Not Returned,,,3,True,True,
63574,50884,Cancelled,F,2023-05-27 13:53:00+00:00,Not Returned,,,2,True,True,
63703,50985,Cancelled,F,2023-05-12 08:55:00+00:00,Not Returned,,,1,True,True,
63918,51175,Cancelled,F,2023-04-07 11:31:00+00:00,Not Returned,,,2,True,True,
64026,51259,Cancelled,F,2023-05-24 09:59:00+00:00,Not Returned,,,1,True,True,
64046,51273,Cancelled,F,2023-06-14 04:30:00+00:00,Not Returned,,,2,True,True,
64183,51372,Cancelled,F,2023-01-25 07:04:00+00:00,Not Returned,,,1,True,True,
64198,51387,Cancelled,F,2023-04-25 18:34:00+00:00,Not Returned,,,1,True,True,
64470,51592,Cancelled,F,2023-01-15 04:14:00+00:00,Not Returned,,,1,True,True,
64762,51802,Cancelled,F,2023-04-24 04:24:00+00:00,Not Returned,,,1,True,True,
64806,51843,Cancelled,F,2023-02-13 06:01:00+00:00,Not Returned,,,1,True,True,
64832,51860,Cancelled,F,2023-04-22 13:33:00+00:00,Not Returned,,,3,True,True,
64902,51921,Cancelled,F,2023-01-10 03:37:00+00:00,Not Returned,,,1,True,True,
65214,52172,Cancelled,F,2023-05-08 08:20:00+00:00,Not Returned,,,1,True,True,
65490,52395,Cancelled,F,2023-01-05 01:39:00+00:00,Not Returned,,,1,True,True,
65491,52395,Cancelled,F,2023-05-18 01:39:00+00:00,Not Returned,,,2,True,True,
65610,52496,Cancelled,F,2023-01-22 13:29:00+00:00,Not Returned,,,2,True,True,
65822,52666,Cancelled,F,2023-02-12 04:37:00+00:00,Not Returned,,,2,True,True,
65848,52685,Cancelled,F,2023-04-20 11:46:00+00:00,Not Returned,,,1,True,True,
65974,52773,Cancelled,F,2023-05-28 00:57:00+00:00,Not Returned,,,2,True,True,
65990,52783,Cancelled,F,2023-04-05 11:30:00+00:00,Not Returned,,,1,True,True,
66289,53025,Cancelled,F,2023-03-11 09:18:00+00:00,Not Returned,,,2,True,True,
66471,53178,Cancelled,F,2023-04-10 14:31:00+00:00,Not Returned,,,1,True,True,
66979,53589,Cancelled,F,2023-03-08 13:26:00+00:00,Not Returned,,,1,True,True,
67609,54087,Cancelled,F,2023-01-28 07:19:00+00:00,Not Returned,,,1,True,True,
67647,54110,Cancelled,F,2023-04-22 03:21:00+00:00,Not Returned,,,1,True,True,
67814,54240,Cancelled,F,2023-01-21 02:04:00+00:00,Not Returned,,,3,True,True,
68063,54457,Cancelled,F,2023-04-27 09:09:00+00:00,Not Returned,,,1,True,True,
68131,54507,Cancelled,F,2023-06-23 13:37:00+00:00,Not Returned,,,3,True,True,
68192,54549,Cancelled,F,2023-03-01 14:43:00+00:00,Not Returned,,,1,True,True,
68222,54577,Cancelled,F,2023-02-09 00:39:00+00:00,Not Returned,,,1,True,True,
68261,54606,Cancelled,F,2023-04-05 13:37:00+00:00,Not Returned,,,1,True,True,
68304,54638,Cancelled,F,2023-01-29 13:02:00+00:00,Not Returned,,,1,True,True,
68686,54940,Cancelled,F,2023-05-27 16:32:00+00:00,Not Returned,,,1,True,True,
68769,55012,Cancelled,F,2023-06-23 02:51:00+00:00,Not Returned,,,1,True,True,
68902,55112,Cancelled,F,2023-01-31 17:48:00+00:00,Not Returned,,,1,True,True,
68955,55161,Cancelled,F,2023-04-01 09:52:00+00:00,Not Returned,,,3,True,True,
69002,55206,Cancelled,F,2023-02-04 07:16:00+00:00,Not Returned,,,3,True,True,
69100,55272,Cancelled,F,2023-06-21 04:36:00+00:00,Not Returned,,,1,True,True,
69217,55361,Cancelled,F,2023-05-13 18:51:00+00:00,Not Returned,,,1,True,True,
69291,55418,Cancelled,F,2023-03-08 18:33:00+00:00,Not Returned,,,1,True,True,
69381,55484,Cancelled,F,2023-04-12 07:39:00+00:00,Not Returned,,,1,True,True,
69500,55585,Cancelled,F,2023-02-27 00:13:00+00:00,Not Returned,,,1,True,True,
69723,55756,Cancelled,F,2023-02-17 17:31:00+00:00,Not Returned,,,2,True,True,
69996,55977,Cancelled,F,2023-02-01 03:35:00+00:00,Not Returned,,,1,True,True,
70031,56007,Cancelled,F,2023-04-13 11:57:00+00:00,Not Returned,,,1,True,True,
70135,56087,Cancelled,F,2023-04-15 10:56:00+00:00,Not Returned,,,3,True,True,
70174,56116,Cancelled,F,2023-05-03 11:58:00+00:00,Not Returned,,,1,True,True,
70212,56147,Cancelled,F,2023-04-17 11:25:00+00:00,Not Returned,,,1,True,True,
70357,56279,Cancelled,F,2023-06-11 06:42:00+00:00,Not Returned,,,2,True,True,
70402,56310,Cancelled,F,2023-05-03 15:13:00+00:00,Not Returned,,,1,True,True,
70668,56519,Cancelled,F,2023-03-29 04:40:00+00:00,Not Returned,,,1,True,True,
70783,56605,Cancelled,F,2023-03-09 11:20:00+00:00,Not Returned,,,4,True,True,
70829,56636,Cancelled,F,2023-05-03 12:01:00+00:00,Not Returned,,,1,True,True,
70842,56644,Cancelled,F,2023-03-14 07:53:00+00:00,Not Returned,,,1,True,True,
70905,56691,Cancelled,F,2023-06-14 02:24:00+00:00,Not Returned,,,2,True,True,
70926,56705,Cancelled,F,2023-03-24 17:26:00+00:00,Not Returned,,,1,True,True,
71082,56834,Cancelled,F,2023-01-08 08:05:00+00:00,Not Returned,,,1,True,True,
71197,56939,Cancelled,F,2023-06-20 02:32:00+00:00,Not Returned,,,1,True,True,
71228,56961,Cancelled,F,2023-02-01 10:06:00+00:00,Not Returned,,,2,True,True,
71320,57029,Cancelled,F,2023-01-18 06:56:00+00:00,Not Returned,,,1,True,True,
71505,57178,Cancelled,F,2023-06-23 12:45:00+00:00,Not Returned,,,1,True,True,
71595,57252,Cancelled,F,2023-04-24 02:55:00+00:00,Not Returned,,,1,True,True,
71623,57278,Cancelled,F,2023-06-04 04:11:00+00:00,Not Returned,,,2,True,True,
71634,57292,Cancelled,F,2023-04-12 11:21:00+00:00,Not Returned,,,1,True,True,
72121,57698,Cancelled,F,2023-06-26 12:48:00+00:00,Not Returned,,,1,True,True,
72151,57725,Cancelled,F,2023-06-11 06:21:00+00:00,Not Returned,,,1,True,True,
72206,57759,Cancelled,F,2023-01-22 14:37:00+00:00,Not Returned,,,1,True,True,
72233,57786,Cancelled,F,2023-03-06 06:07:00+00:00,Not Returned,,,1,True,True,
72353,57873,Cancelled,F,2023-03-08 14:31:00+00:00,Not Returned,,,4,True,True,
72402,57917,Cancelled,F,2023-01-24 06:49:00+00:00,Not Returned,,,1,True,True,
72408,57926,Cancelled,F,2023-01-03 09:05:00+00:00,Not Returned,,,1,True,True,
72602,58059,Cancelled,F,2023-02-01 15:15:00+00:00,Not Returned,,,4,True,True,
72921,58313,Cancelled,F,2023-01-02 14:02:00+00:00,Not Returned,,,1,True,True,
73009,58398,Cancelled,F,2023-03-24 01:41:00+00:00,Not Returned,,,1,True,True,
73043,58418,Cancelled,F,2023-01-24 06:10:00+00:00,Not Returned,,,1,True,True,
73278,58616,Cancelled,F,2023-05-01 15:54:00+00:00,Not Returned,,,4,True,True,
73665,58920,Cancelled,F,2023-06-25 16:11:00+00:00,Not Returned,,,2,True,True,
73672,58929,Cancelled,F,2023-04-24 07:02:00+00:00,Not Returned,,,1,True,True,
73771,59013,Cancelled,F,2023-01-31 09:20:00+00:00,Not Returned,,,1,True,True,
74073,59260,Cancelled,F,2023-02-09 10:57:00+00:00,Not Returned,,,2,True,True,
74122,59313,Cancelled,F,2023-06-07 15:33:00+00:00,Not Returned,,,1,True,True,
74896,59949,Cancelled,F,2023-06-11 03:55:00+00:00,Not Returned,,,1,True,True,
74994,60028,Cancelled,F,2023-05-25 10:02:00+00:00,Not Returned,,,1,True,True,
75316,60290,Cancelled,F,2023-03-10 18:32:00+00:00,Not Returned,,,1,True,True,
75392,60346,Cancelled,F,2023-04-10 10:42:00+00:00,Not Returned,,,1,True,True,
75799,60662,Cancelled,F,2023-04-06 00:10:00+00:00,Not Returned,,,2,True,True,
75809,60667,Cancelled,F,2023-06-16 10:43:00+00:00,Not Returned,,,1,True,True,
75861,60703,Cancelled,F,2023-04-23 01:21:00+00:00,Not Returned,,,4,True,True,
76027,60823,Cancelled,F,2023-01-18 02:35:00+00:00,Not Returned,,,1,True,True,
76036,60831,Cancelled,F,2023-01-22 02:18:00+00:00,Not Returned,,,1,True,True,
76198,60958,Cancelled,F,2023-01-25 14:06:00+00:00,Not Returned,,,1,True,True,
76328,61070,Cancelled,F,2023-06-03 06:46:00+00:00,Not Returned,,,1,True,True,
76548,61238,Cancelled,F,2023-06-14 05:56:00+00:00,Not Returned,,,1,True,True,
76684,61352,Cancelled,F,2023-03-21 05:18:00+00:00,Not Returned,,,1,True,True,
76860,61486,Cancelled,F,2023-02-03 06:50:00+00:00,Not Returned,,,3,True,True,
77451,61965,Cancelled,F,2023-05-26 00:59:00+00:00,Not Returned,,,2,True,True,
77555,62048,Cancelled,F,2023-06-22 14:56:00+00:00,Not Returned,,,1,True,True,
77578,62072,Cancelled,F,2023-05-08 08:20:00+00:00,Not Returned,,,1,True,True,
77712,62168,Cancelled,F,2023-02-11 00:04:00+00:00,Not Returned,,,1,True,True,
77748,62194,Cancelled,F,2023-04-10 00:22:00+00:00,Not Returned,,,1,True,True,
77768,62209,Cancelled,F,2023-03-28 07:54:00+00:00,Not Returned,,,1,True,True,
77816,62250,Cancelled,F,2023-02-07 18:24:00+00:00,Not Returned,,,1,True,True,
77916,62333,Cancelled,F,2023-03-29 02:35:00+00:00,Not Returned,,,1,True,True,
77991,62405,Cancelled,F,2023-04-17 13:12:00+00:00,Not Returned,,,1,True,True,
78395,62730,Cancelled,F,2023-01-12 06:37:00+00:00,Not Returned,,,1,True,True,
78484,62795,Cancelled,F,2023-04-22 07:16:00+00:00,Not Returned,,,1,True,True,
78554,62852,Cancelled,F,2023-06-05 07:44:00+00:00,Not Returned,,,1,True,True,
78589,62876,Cancelled,F,2023-03-16 04:59:00+00:00,Not Returned,,,1,True,True,
78993,63197,Cancelled,F,2023-03-28 16:24:00+00:00,Not Returned,,,1,True,True,
79054,63251,Cancelled,F,2023-03-30 05:00:00+00:00,Not Returned,,,1,True,True,
79079,63269,Cancelled,F,2023-05-18 11:59:00+00:00,Not Returned,,,1,True,True,
79149,63336,Cancelled,F,2023-03-01 02:27:00+00:00,Not Returned,,,2,True,True,
79349,63510,Cancelled,F,2023-02-04 04:35:00+00:00,Not Returned,,,2,True,True,
79392,63541,Cancelled,F,2023-04-23 15:06:00+00:00,Not Returned,,,1,True,True,
79550,63673,Cancelled,F,2023-01-15 16:12:00+00:00,Not Returned,,,1,True,True,
79655,63763,Cancelled,F,2023-03-30 06:54:00+00:00,Not Returned,,,2,True,True,
79915,63983,Cancelled,F,2023-02-17 05:05:00+00:00,Not Returned,,,2,True,True,
80025,64068,Cancelled,F,2023-01-26 10:09:00+00:00,Not Returned,,,1,True,True,
80431,64422,Cancelled,F,2023-06-16 00:14:00+00:00,Not Returned,,,1,True,True,
80457,64442,Cancelled,F,2023-06-28 18:38:00+00:00,Not Returned,,,1,True,True,
80596,64553,Cancelled,F,2023-06-28 10:40:00+00:00,Not Returned,,,4,True,True,
80661,64612,Cancelled,F,2023-05-31 08:15:00+00:00,Not Returned,,,4,True,True,
80918,64838,Cancelled,F,2023-03-18 10:42:00+00:00,Not Returned,,,2,True,True,
80990,64888,Cancelled,F,2023-02-25 12:14:00+00:00,Not Returned,,,1,True,True,
81026,64913,Cancelled,F,2023-03-05 06:25:00+00:00,Not Returned,,,2,True,True,
81069,64951,Cancelled,F,2023-06-24 02:03:00+00:00,Not Returned,,,1,True,True,
81400,65228,Cancelled,F,2023-02-19 04:51:00+00:00,Not Returned,,,1,True,True,
81761,65527,Cancelled,F,2023-02-13 07:00:00+00:00,Not Returned,,,1,True,True,
82395,66026,Cancelled,F,2023-01-14 08:03:00+00:00,Not Returned,,,2,True,True,
82570,66152,Cancelled,F,2023-06-02 02:25:00+00:00,Not Returned,,,1,True,True,
82679,66227,Cancelled,F,2023-01-11 01:11:00+00:00,Not Returned,,,1,True,True,
83043,66531,Cancelled,F,2023-06-27 06:51:00+00:00,Not Returned,,,1,True,True,
83094,66560,Cancelled,F,2023-05-19 07:13:00+00:00,Not Returned,,,2,True,True,
83150,66609,Cancelled,F,2023-05-25 16:16:00+00:00,Not Returned,,,2,True,True,
83220,66667,Cancelled,F,2023-06-08 18:44:00+00:00,Not Returned,,,2,True,True,
83375,66799,Cancelled,F,2023-01-23 01:09:00+00:00,Not Returned,,,1,True,True,
83406,66828,Cancelled,F,2023-02-19 04:11:00+00:00,Not Returned,,,1,True,True,
83436,66849,Cancelled,F,2023-06-30 06:50:00+00:00,Not Returned,,,1,True,True,
83450,66858,Cancelled,F,2023-03-25 09:34:00+00:00,Not Returned,,,1,True,True,
83549,66943,Cancelled,F,2023-05-10 04:49:00+00:00,Not Returned,,,1,True,True,
83595,66981,Cancelled,F,2023-04-22 07:34:00+00:00,Not Returned,,,2,True,True,
83660,67027,Cancelled,F,2023-02-19 13:38:00+00:00,Not Returned,,,1,True,True,
83729,67084,Cancelled,F,2023-05-05 11:24:00+00:00,Not Returned,,,1,True,True,
83780,67130,Cancelled,F,2023-02-22 04:59:00+00:00,Not Returned,,,1,True,True,
83808,67146,Cancelled,F,2023-03-01 14:31:00+00:00,Not Returned,,,1,True,True,
83889,67222,Cancelled,F,2023-02-26 08:36:00+00:00,Not Returned,,,1,True,True,
84051,67357,Cancelled,F,2023-03-13 06:15:00+00:00,Not Returned,,,1,True,True,
84221,67474,Cancelled,F,2023-05-28 12:35:00+00:00,Not Returned,,,2,True,True,
84305,67537,Cancelled,F,2023-01-10 10:42:00+00:00,Not Returned,,,1,True,True,
84492,67661,Cancelled,F,2023-02-05 18:40:00+00:00,Not Returned,,,1,True,True,
84514,67683,Cancelled,F,2023-02-11 04:45:00+00:00,Not Returned,,,1,True,True,
84689,67815,Cancelled,F,2023-05-12 06:22:00+00:00,Not Returned,,,1,True,True,
85007,68075,Cancelled,F,2023-05-19 06:39:00+00:00,Not Returned,,,1,True,True,
85149,68185,Cancelled,F,2023-03-10 02:12:00+00:00,Not Returned,,,1,True,True,
85217,68249,Cancelled,F,2023-04-29 10:55:00+00:00,Not Returned,,,2,True,True,
85235,68261,Cancelled,F,2023-05-17 12:49:00+00:00,Not Returned,,,1,True,True,
85306,68318,Cancelled,F,2023-01-03 12:43:00+00:00,Not Returned,,,1,True,True,
85396,68384,Cancelled,F,2023-01-31 02:16:00+00:00,Not Returned,,,2,True,True,
85469,68447,Cancelled,F,2023-04-03 14:58:00+00:00,Not Returned,,,1,True,True,
85741,68656,Cancelled,F,2023-01-12 08:07:00+00:00,Not Returned,,,1,True,True,
86560,69336,Cancelled,F,2023-01-13 16:50:00+00:00,Not Returned,,,1,True,True,
